item_id,name,category,price,old_price,sellable_online,link,other_colors,short_description,designer,depth,height,width
89429324,POÄNG,Armchairs & chaise longues,"SR1,445",No old price,TRUE,https://www.ikea.com/sa/en/p/poaeng-rocking-chair-black-brown-glose-eggshell-s89429324/,Yes,"Rocking-chair, black-brown/Glose eggshell",Unknown,,,
19419903,PAX / REINSVOLL/VIKEDAL,Wardrobes,"SR6,525",No old price,TRUE,https://www.ikea.com/sa/en/p/pax-reinsvoll-vikedal-wardrobe-combination-white-grey-beige-s19419903/,No,"Wardrobe combination, white/grey-beige,",Unknown,,,
19326428,SLÄKT,Beds,SR995,No old price,TRUE,https://www.ikea.com/sa/en/p/slaekt-ext-bed-frame-with-slatted-bed-base-white-s19326428/,Yes,"Ext bed frame with slatted bed base, white,",Ebba Strandmark/IKEA of Sweden,,,
89409137,VIMLE,Armchairs & chaise longues,"SR2,735",No old price,TRUE,https://www.ikea.com/sa/en/p/vimle-chaise-longue-with-wide-armrests-hallarp-grey-s89409137/,Yes,"Chaise longue, with wide armrests/Hallarp grey",Unknown,,,
70528965,JÄTTEBO,Armchairs & chaise longues,SR145,No old price,TRUE,https://www.ikea.com/sa/en/p/jaettebo-cover-1-seat-module-with-storage-tonerud-grey-70528965/,Yes,"Cover 1-seat module with storage, Tonerud grey",Ola Wihlborg,57,4,37
59324248,PAX,Wardrobes,"SR4,400","SR4,435",FALSE,https://www.ikea.com/sa/en/p/pax-wardrobe-combination-white-s59324248/,No,"Wardrobe combination, white,",Ehlén Johansson/IKEA of Sweden/Ola Wihlborg,,,
29300847,BESTÅ,Dining furniture,"SR1,470",No old price,TRUE,https://www.ikea.com/sa/en/p/besta-storage-combination-w-glass-doors-black-brown-lappviken-black-brown-clear-glass-s29300847/,Yes,"Storage combination w glass doors, black-brown/Lappviken black-brown clear glass,",IKEA of Sweden/Marcus Arvonen,,,
29521660,LAGKAPTEN / ALEX,Tables & desks,"SR1,295",No old price,TRUE,https://www.ikea.com/sa/en/p/lagkapten-alex-desk-black-brown-grey-turquoise-s29521660/,Yes,"Desk, black-brown/grey-turquoise,",Unknown,,,
10526969,KIVIK,Armchairs & chaise longues,SR495,No old price,TRUE,https://www.ikea.com/sa/en/p/kivik-cover-two-seat-sofa-kelinge-grey-turquoise-10526969/,Yes,"Cover two-seat sofa, Kelinge grey-turquoise",Ola Wihlborg,57,8,38
20522027,STYRSPEL,Gaming furniture,"SR1,395",No old price,TRUE,https://www.ikea.com/sa/en/p/styrspel-gaming-chair-purple-black-20522027/,Yes,"Gaming chair, purple/black",David Wahl,47,118,71
40401901,NORDLI,Chests of drawers & drawer units,SR375,SR250,TRUE,https://www.ikea.com/sa/en/p/nordli-modular-chest-of-drawers-white-40401901/,No,"Modular chest of drawers, white,",Ola Wihlborg,47,45,40
90542499,HAVSTEN,Outdoor furniture,SR595,No old price,TRUE,https://www.ikea.com/sa/en/p/havsten-seat-back-cushion-outdoor-beige-90542499/,No,"Seat/back cushion, outdoor, beige",Andreas Fredriksson,82,,87
9254262,SAGSTUA,Beds,"SR1,195","SR1,225",TRUE,https://www.ikea.com/sa/en/p/sagstua-bed-frame-white-loenset-s09254262/,Yes,"Bed frame, white/Lönset,",IKEA of Sweden/Paulin Machado,,,
9392414,VIMLE,Sofas,"SR2,145",No old price,TRUE,https://www.ikea.com/sa/en/p/vimle-2-seat-section-gunnared-beige-s09392414/,Yes,"2-seat section, Gunnared beige",Unknown,,,
497255,BACKSÄLEN,Armchairs & chaise longues,SR845,No old price,TRUE,https://www.ikea.com/sa/en/p/backsaelen-cover-for-3-seat-sofa-hallarp-grey-00497255/,Yes,"Cover for 3-seat sofa, Hallarp grey",Andreas Fredriksson,57,8,38
40469019,FEJAN,Outdoor furniture,SR75,No old price,TRUE,https://www.ikea.com/sa/en/p/fejan-table-outdoor-white-40469019/,No,"Table, outdoor, white,",IKEA of Sweden,50,71,44
20506145,KURA,Beds,SR125,No old price,TRUE,https://www.ikea.com/sa/en/p/kura-bed-curtain-market-stall-pattern-20506145/,No,"Bed curtain, market stall pattern",S Edholm/L Ullenius,167,115,96
20542860,TÄRNESTAD,Cabinets & cupboards,SR35,No old price,TRUE,https://www.ikea.com/sa/en/p/taernestad-knob-oak-20542860/,No,"Knob, oak,",Ola Wihlborg,22,,
99401414,VIMLE,Sofas,"SR4,980",No old price,TRUE,https://www.ikea.com/sa/en/p/vimle-3-seat-sofa-with-chaise-longue-with-wide-armrests-with-headrest-hallarp-grey-s99401414/,Yes,"3-seat sofa with chaise longue, with wide armrests with headrest/Hallarp grey",Unknown,,,
69537697,TROTTEN / MATCHSPEL,Furniture sets,"SR1,490",No old price,FALSE,https://www.ikea.com/sa/en/p/trotten-matchspel-desk-and-chair-beige-white-light-grey-s69537697/,Yes,"Desk and chair, beige/white light grey",Unknown,,,
500804,GRÖNLID,Armchairs & chaise longues,SR190,No old price,TRUE,https://www.ikea.com/sa/en/p/groenlid-cover-for-armrest-ljungen-light-green-00500804/,Yes,"Cover for armrest, Ljungen light green",Francis Cayouette,40,5,26
59533341,TROFAST,Nursery furniture,SR570,SR650,TRUE,https://www.ikea.com/sa/en/p/trofast-storage-combination-white-grey-blue-s59533341/,No,"Storage combination, white/grey-blue,",Unknown,,,
9287795,SOLLERÖN,Outdoor furniture,"SR4,675","SR4,720",FALSE,https://www.ikea.com/sa/en/p/solleroen-modular-corner-sofa-3-seat-outdoor-dark-grey-froesoen-duvholmen-dark-grey-s09287795/,Yes,"Modular corner sofa 3-seat, outdoor, dark grey/Frösön/Duvholmen dark grey",Eva Lilja Löwenhielm/IKEA of Sweden/Jonas Hultqvist,,,
99452093,SÖDERHAMN,Armchairs & chaise longues,"SR1,095",No old price,TRUE,https://www.ikea.com/sa/en/p/soederhamn-footstool-tonerud-grey-s99452093/,Yes,"Footstool, Tonerud grey",Unknown,,,
60456916,HAUGA,Wardrobes,"SR1,395",No old price,TRUE,https://www.ikea.com/sa/en/p/hauga-wardrobe-with-sliding-doors-white-60456916/,Yes,"Wardrobe with sliding doors, white,",Ola Wihlborg,55,199,118
59388259,BERGMUND,Bar furniture,SR445,SR465,TRUE,https://www.ikea.com/sa/en/p/bergmund-bar-stool-with-backrest-white-kolboda-beige-dark-grey-s59388259/,Yes,"Bar stool with backrest, white/Kolboda beige/dark grey,",IKEA of Sweden/K Hagberg/M Hagberg,,,
39480150,PAX / TYSSEDAL,Wardrobes,"SR3,780","SR4,025",FALSE,https://www.ikea.com/sa/en/p/pax-tyssedal-wardrobe-white-white-glass-s39480150/,No,"Wardrobe, white/white glass,",Unknown,,,
59099155,BRIMNES,Beds,,No old price,TRUE,https://www.ikea.com/sa/en/p/brimnes-bed-frame-w-storage-and-headboard-white-s59099155/,No,"Bed frame w storage and headboard, white,",IKEA of Sweden/K Hagberg/M Hagberg,,,
20559638,LÄTTHET,Cabinets & cupboards,,No old price,TRUE,https://www.ikea.com/sa/en/p/laetthet-leg-blue-metal-20559638/,No,"Leg, blue/metal,",Ola Wihlborg,,11,
70507779,UPPSPEL,Gaming furniture,SR59,No old price,TRUE,https://www.ikea.com/sa/en/p/uppspel-4-piece-pegboard-accessories-set-dark-grey-70507779/,No,"4-piece pegboard accessories set, dark grey",J Chan/J Karlsson,26,5,8
19281024,IDÅSEN,Tables & desks,"SR1,620",No old price,TRUE,https://www.ikea.com/sa/en/p/idasen-desk-black-dark-grey-s19281024/,No,"Desk, black/dark grey,",Jon Karlsson,,,
10363632,HÄLLAN,Cabinets & cupboards,SR65,No old price,TRUE,https://www.ikea.com/sa/en/p/haellan-pair-of-legs-white-10363632/,No,"Pair of legs, white,",Jon Karlsson,2,29,45
19401470,VIMLE,Sofas,"SR3,095",No old price,TRUE,https://www.ikea.com/sa/en/p/vimle-3-seat-sofa-with-wide-armrests-saxemara-black-blue-s19401470/,Yes,"3-seat sofa, with wide armrests/Saxemara black-blue",Unknown,,,
99239451,SLÄKT,Beds,SR975,No old price,TRUE,https://www.ikea.com/sa/en/p/slaekt-underbed-with-storage-white-s99239451/,No,"Underbed with storage, white,",Ebba Strandmark/IKEA of Sweden,,,
90360093,STÖTTA,Wardrobes,SR99,SR49,TRUE,https://www.ikea.com/sa/en/p/stoetta-led-cabinet-lighting-strip-w-sensor-battery-operated-white-90360093/,No,"LED cabinet lighting strip w sensor, battery-operated white,",David Wahl,72,2,5
69480870,TROFAST,Nursery furniture,SR580,SR660,TRUE,https://www.ikea.com/sa/en/p/trofast-storage-combination-with-boxes-tray-white-grey-dark-grey-s69480870/,No,"Storage combination with boxes/tray, white grey/dark grey,",Unknown,,,
99328895,PAX / BERGSBO,Wardrobes,"SR2,570","SR2,840",TRUE,https://www.ikea.com/sa/en/p/pax-bergsbo-wardrobe-combination-white-frosted-glass-s99328895/,No,"Wardrobe combination, white/frosted glass,",Ehlén Johansson/IKEA of Sweden/K Hagberg/M Hagberg,,,
80400075,SVENSHULT,Bookcases & shelving units,SR179,No old price,TRUE,https://www.ikea.com/sa/en/p/svenshult-wall-shelf-with-storage-brown-red-white-stained-oak-effect-80400075/,No,"Wall shelf with storage, brown-red/white stained oak effect,",Gustav Carlberg,20,41,41
19019844,MALM,Beds,"SR1,825",No old price,TRUE,https://www.ikea.com/sa/en/p/malm-bed-frame-high-white-leirsund-s19019844/,Yes,"Bed frame, high, white/Leirsund,",Eva Lilja Löwenhielm/IKEA of Sweden,,,
9176165,MALM,Beds,"SR1,700","SR1,720",TRUE,https://www.ikea.com/sa/en/p/malm-bed-frame-high-w-2-storage-boxes-white-leirsund-s09176165/,Yes,"Bed frame, high, w 2 storage boxes, white/Leirsund,",Eva Lilja Löwenhielm/IKEA of Sweden,,,
9442621,KALLAX,Bookcases & shelving units,,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-underframe-high-gloss-white-white-s09442621/,Yes,"Shelving unit with underframe, high-gloss/white/white,",Unknown,,,
40450072,HAUGA,Beds,SR895,No old price,TRUE,https://www.ikea.com/sa/en/p/hauga-upholstered-bed-frame-vissle-grey-40450072/,No,"Upholstered bed frame, Vissle grey,",Lisa Hilland,200,100,90
19393154,BACKSÄLEN,Sofas,"SR2,745",No old price,TRUE,https://www.ikea.com/sa/en/p/backsaelen-3-seat-sofa-blekinge-white-s19393154/,Yes,"3-seat sofa, Blekinge white",Unknown,,,
9304926,JÄRPÖN/DUVHOLMEN,Outdoor furniture,SR180,No old price,FALSE,https://www.ikea.com/sa/en/p/jaerpoen-duvholmen-back-cushion-outdoor-anthracite-s09304926/,No,"Back cushion, outdoor, anthracite,",IKEA of Sweden,,,
553152,MALÖRTSMOTT,Dining furniture,SR19,No old price,TRUE,https://www.ikea.com/sa/en/p/maloertsmott-chair-pad-00553152/,Yes,"Chair pad,",IKEA of Sweden,,,
19526012,BROBOCK / BJÖRKTRAST,Armchairs & chaise longues,SR764,No old price,TRUE,https://www.ikea.com/sa/en/p/brobock-bjoerktrast-armchair-with-cushion-rattan-white-black-s19526012/,No,"Armchair with cushion, rattan white/black",Unknown,,,
19385677,PAX,Wardrobes,"SR4,180","SR4,325",FALSE,https://www.ikea.com/sa/en/p/pax-wardrobe-combination-white-s19385677/,No,"Wardrobe combination, white,",Ehlén Johansson/IKEA of Sweden/Ola Wihlborg,,,
19430444,SMÅSTAD / PLATSA,Nursery furniture,"SR1,124","SR1,129",TRUE,https://www.ikea.com/sa/en/p/smastad-platsa-wardrobe-white-cork-with-2-clothes-rails-s19430444/,Yes,"Wardrobe, white cork/with 2 clothes rails,",Unknown,,,
80490113,VIHALS,Chests of drawers & drawer units,SR995,"SR1,195",TRUE,https://www.ikea.com/sa/en/p/vihals-chest-of-6-drawers-white-anchor-unlock-function-80490113/,No,"Chest of 6 drawers, white/anchor/unlock-function,",Ola Wihlborg,47,75,140
10331194,HJÄLPA,Cabinets & cupboards,SR30,SR50,TRUE,https://www.ikea.com/sa/en/p/hjaelpa-pull-out-rail-for-baskets-white-10331194/,No,"Pull-out rail for baskets, white,",IKEA of Sweden,55,,
39437821,SKATVAL,Cabinets & cupboards,,No old price,TRUE,https://www.ikea.com/sa/en/p/skatval-drawer-white-light-beige-s39437821/,No,"Drawer, white/light beige,",Unknown,,,
69483915,SMÅSTAD / PLATSA,Nursery furniture,"SR1,875","SR1,935",FALSE,https://www.ikea.com/sa/en/p/smastad-platsa-changing-table-white-pale-turquoise-with-bookcase-s69483915/,Yes,"Changing table, white pale turquoise/with bookcase,",Unknown,,,
29194093,BESTÅ,TV & media furniture,"SR2,110",No old price,FALSE,https://www.ikea.com/sa/en/p/besta-tv-bench-with-drawers-white-hanviken-stubbarp-white-clear-glass-s29194093/,Yes,"TV bench with drawers, white/Hanviken/Stubbarp white clear glass,",IKEA of Sweden/Marcus Arvonen,,,
360587,MUSKAN,Dining furniture,SR245,No old price,TRUE,https://www.ikea.com/sa/en/p/muskan-storage-stool-white-00360587/,No,"Storage stool, white,",Unknown,37,50,37
19495826,HYLTARP,Sofas,"SR4,695",No old price,TRUE,https://www.ikea.com/sa/en/p/hyltarp-3-seat-sofa-w-chaise-longue-right-gransel-natural-s19495826/,Yes,"3-seat sofa w chaise longue, right, Gransel natural",Unknown,,,
9491211,NÄMMARÖ,Outdoor furniture,"SR1,520",No old price,FALSE,https://www.ikea.com/sa/en/p/naemmaroe-table-2-chairs-bench-outdoor-light-brown-stained-kuddarna-beige-s09491211/,Yes,"Table+2 chairs+ bench, outdoor, light brown stained/Kuddarna beige",Unknown,,,
69019144,MALM,Beds,"SR1,225","SR1,245",TRUE,https://www.ikea.com/sa/en/p/malm-bed-frame-high-white-loenset-s69019144/,Yes,"Bed frame, high, white/Lönset,",Eva Lilja Löwenhielm/IKEA of Sweden,,,
9006427,BEKANT,Tables & desks,"SR1,745",No old price,TRUE,https://www.ikea.com/sa/en/p/bekant-corner-desk-right-white-black-s09006427/,Yes,"Corner desk right, white/black,",K Malmvall/E Lilja Löwenhielm,,,
99019798,HEMNES,Beds,"SR2,595",No old price,TRUE,https://www.ikea.com/sa/en/p/hemnes-bed-frame-white-stain-leirsund-s99019798/,Yes,"Bed frame, white stain/Leirsund,",Carina Bengs/IKEA of Sweden,,,
79431006,SMÅSTAD,Nursery furniture,"SR1,173",No old price,TRUE,https://www.ikea.com/sa/en/p/smastad-wardrobe-with-pull-out-unit-white-green-with-clothing-rod-s79431006/,Yes,"Wardrobe with pull-out unit, white green/with clothing rod,",Unknown,,,
90522769,STRANDÖN,Outdoor furniture,SR95,No old price,TRUE,https://www.ikea.com/sa/en/p/strandoen-beach-chair-white-green-blue-90522769/,No,"Beach chair, white green/blue",IKEA of Sweden,43,31,46
19442197,VIHALS,Wardrobes,"SR1,994",No old price,TRUE,https://www.ikea.com/sa/en/p/vihals-wardrobe-and-bench-combination-white-s19442197/,No,"Wardrobe and bench combination, white,",Unknown,,,
39452048,SÖDERHAMN,Sofas,"SR1,395",No old price,TRUE,https://www.ikea.com/sa/en/p/soederhamn-1-seat-section-tonerud-grey-s39452048/,Yes,"1-seat section, Tonerud grey",Unknown,,,
530085,TROFAST,Nursery furniture,SR35,SR40,TRUE,https://www.ikea.com/sa/en/p/trofast-mesh-storage-box-light-red-00530085/,Yes,"Mesh storage box, light red,",Henrik Preutz,42,10,30
19480354,TROFAST,Nursery furniture,SR140,SR150,TRUE,https://www.ikea.com/sa/en/p/trofast-wall-storage-white-grey-blue-s19480354/,Yes,"Wall storage, white/grey-blue,",Unknown,,,
39485181,JÄTTEBO,Sofas,"SR8,035",No old price,TRUE,https://www.ikea.com/sa/en/p/jaettebo-mod-crnr-sofa-2-5-seat-w-chaise-lng-right-samsala-grey-beige-s39485181/,Yes,"Mod crnr sofa 2,5-seat w chaise lng, right/Samsala grey-beige",Unknown,,,
69406385,BESTÅ,TV & media furniture,"SR3,578",No old price,TRUE,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-white-lappviken-white-clear-glass-s69406385/,Yes,"TV storage combination/glass doors, white/Lappviken white clear glass,",Unknown,,,
19241090,SONGESAND,Beds,"SR1,745",No old price,TRUE,https://www.ikea.com/sa/en/p/songesand-bed-frame-brown-leirsund-s19241090/,No,"Bed frame, brown/Leirsund,",IKEA of Sweden,,,
39422198,ALEX,Chests of drawers & drawer units,SR675,No old price,TRUE,https://www.ikea.com/sa/en/p/alex-drawer-unit-on-castors-grey-turquoise-black-s39422198/,Yes,"Drawer unit on castors, grey-turquoise/black,",Unknown,,,
79387796,BESTÅ,"Sideboards, buffets & console tables","SR2,000",No old price,TRUE,https://www.ikea.com/sa/en/p/besta-storage-combination-with-drawers-white-sutterviken-kabbarp-white-s79387796/,Yes,"Storage combination with drawers, white/Sutterviken/Kabbarp white,",Friso Wiersma/IKEA of Sweden,,,
59477321,GRÖNLID,Beds,"SR11,535",No old price,FALSE,https://www.ikea.com/sa/en/p/groenlid-crnr-sofa-bed-5-seat-w-chaise-lng-sporda-dark-grey-s59477321/,No,"Crnr sofa-bed, 5-seat w chaise lng, Sporda dark grey",Unknown,,,
50448738,BOAXEL,Bookcases & shelving units,SR150,No old price,TRUE,https://www.ikea.com/sa/en/p/boaxel-pair-of-legs-white-50448738/,No,"Pair of legs, white,",IKEA of Sweden,,84,
90518574,TROFAST,Nursery furniture,SR35,SR40,TRUE,https://www.ikea.com/sa/en/p/trofast-mesh-storage-box-light-green-grey-90518574/,Yes,"Mesh storage box, light green-grey,",Henrik Preutz,42,10,30
19494879,BRIMNES,Beds,"SR1,575","SR1,695",TRUE,https://www.ikea.com/sa/en/p/brimnes-bed-frame-w-storage-and-headboard-white-lindbaden-s19494879/,No,"Bed frame w storage and headboard, white/Lindbåden,",Unknown,,,
19429092,RÖNNINGE / NILSOVE,Dining furniture,"SR3,179",No old price,TRUE,https://www.ikea.com/sa/en/p/roenninge-nilsove-table-and-4-chairs-birch-rattan-white-s19429092/,No,"Table and 4 chairs, birch/rattan white,",Unknown,,,
89408227,EKEDALEN / BERGMUND,Furniture sets,"SR2,735",No old price,TRUE,https://www.ikea.com/sa/en/p/ekedalen-bergmund-table-and-4-chairs-white-nykvarn-grey-white-s89408227/,Yes,"Table and 4 chairs, white/Nykvarn grey/white,",Unknown,,,
29269743,LANDSKRONA,Armchairs & chaise longues,"SR1,045",No old price,TRUE,https://www.ikea.com/sa/en/p/landskrona-footstool-gunnared-light-green-metal-s29269743/,Yes,"Footstool, Gunnared light green/metal",IKEA of Sweden/Tord Björklund,,,
59497282,GRÅSALA / ÖSTANÖ,Furniture sets,SR591,No old price,FALSE,https://www.ikea.com/sa/en/p/grasala-oestanoe-table-and-4-chairs-grey-remmarn-dark-grey-s59497282/,No,"Table and 4 chairs, grey/Remmarn dark grey,",Unknown,,,
69442656,KALLAX,Bookcases & shelving units,SR629,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-underframe-walnut-effect-light-grey-black-s69442656/,Yes,"Shelving unit with underframe, walnut effect/light grey black,",Unknown,,,
9129598,GJÖRA,Beds,"SR2,845",No old price,TRUE,https://www.ikea.com/sa/en/p/gjoera-bed-frame-birch-leirsund-s09129598/,No,"Bed frame, birch/Leirsund,",IKEA of Sweden/Monika Mulder,,,
527993,LÄKTARE,Dining furniture,SR100,No old price,TRUE,https://www.ikea.com/sa/en/p/laektare-chair-cover-gunnared-light-beige-00527993/,Yes,"Chair cover, Gunnared light beige",Mia Lagerman,48,44,
69495678,BRIMNES,Furniture sets,"SR2,050","SR2,220",TRUE,https://www.ikea.com/sa/en/p/brimnes-bedroom-furniture-set-of-2-white-s69495678/,No,"Bedroom furniture, set of 2, white,",Unknown,,,
39019843,MALM,Beds,"SR2,095",No old price,TRUE,https://www.ikea.com/sa/en/p/malm-bed-frame-high-black-brown-leirsund-s39019843/,Yes,"Bed frame, high, black-brown/Leirsund,",Eva Lilja Löwenhielm/IKEA of Sweden,,,
289317,STOCKSUND,Armchairs & chaise longues,SR110,No old price,TRUE,https://www.ikea.com/sa/en/p/stocksund-legs-for-armchair-sofas-black-00289317/,No,"Legs for armchair/sofas, black",Nike Karlsson,,18,
59478721,TROFAST,Nursery furniture,SR335,SR380,TRUE,https://www.ikea.com/sa/en/p/trofast-storage-combination-white-light-red-s59478721/,No,"Storage combination, white/light red,",Unknown,,,
80249493,MALM,Beds,SR695,SR150,TRUE,https://www.ikea.com/sa/en/p/malm-bed-frame-high-black-brown-80249493/,Yes,"Bed frame, high, black-brown,",Eva Lilja Löwenhielm,200,100,90
69420367,BESTÅ,TV & media furniture,"SR1,835",No old price,TRUE,https://www.ikea.com/sa/en/p/besta-tv-bench-with-drawers-and-door-white-bergsviken-beige-s69420367/,Yes,"TV bench with drawers and door, white/Bergsviken beige,",Unknown,,,
39500624,PLATSA,Cabinets & cupboards,"SR4,900","SR5,045",TRUE,https://www.ikea.com/sa/en/p/platsa-wardrobe-with-9-doors-3-drawers-white-kalbaden-lively-pine-effect-fonnes-white-s39500624/,No,"Wardrobe with 9 doors+3 drawers, white Kalbåden/lively pine effect FONNES white,",Unknown,,,
19282429,BEKANT,Chests of drawers & drawer units,"SR1,125",No old price,TRUE,https://www.ikea.com/sa/en/p/bekant-storage-unit-on-castors-mesh-black-s19282429/,Yes,"Storage unit on castors, mesh black,",Eva Lilja Löwenhielm,,,
69501311,PLATSA,Chests of drawers & drawer units,SR910,SR940,TRUE,https://www.ikea.com/sa/en/p/platsa-chest-of-3-drawers-white-kalbaden-lively-pine-effect-s69501311/,No,"Chest of 3 drawers, white/Kalbåden lively pine effect,",Unknown,,,
29388656,VOXLÖV / VOXLÖV,Dining furniture,"SR2,699",No old price,TRUE,https://www.ikea.com/sa/en/p/voxloev-voxloev-table-and-4-chairs-bamboo-bamboo-s29388656/,No,"Table and 4 chairs, bamboo/bamboo,",Unknown,,,
